threshold,fpr,tpr
0.866,0.0,0.0
0.867,0.0,0.0
0.868,0.0,0.0
0.869,0.0,0.0
0.87,0.0,0.0
0.871,0.0,0.0
0.872,0.0,0.0
0.873,0.0,0.0
0.874,0.0,0.0
0.875,0.0,0.0
0.876,0.0,0.0
0.877,0.0,0.0
0.878,0.0,0.0
0.879,0.0,0.0
0.88,0.0,0.0
0.881,0.0,0.0
0.882,0.0,0.0
0.883,0.0,0.0
0.884,0.0,0.0
0.885,0.0,0.0
0.886,0.0,0.0
0.887,0.0,0.0
0.888,0.0,0.0
0.889,0.0,0.0
0.89,0.0,0.0
0.891,0.0,0.0
0.892,0.0,0.0
0.893,0.0,0.0
0.894,0.0,0.0
0.895,0.0,0.0
0.896,0.0,0.0
0.897,0.0,0.0
0.898,0.0,0.0
0.899,0.0,0.0
0.9,0.0,0.0
0.901,0.0,0.0
0.902,0.0,0.0
0.903,0.0,0.0
0.904,0.0,0.0
0.905,0.0,0.0
0.906,0.0,0.0
0.907,0.0,0.0
0.908,0.0,0.0
0.909,0.0,0.0
0.91,0.0,0.0
0.911,0.0,0.0
0.912,0.0,0.0
0.913,0.0,0.0
0.914,0.0,0.0
0.915,0.0,0.0
0.916,0.0,0.0
0.917,0.0,0.0
0.918,0.0,0.0
0.919,0.0,0.0
0.92,0.0,0.0
0.921,0.0,0.0
0.922,0.0,0.0
0.923,0.0,0.0
0.924,0.0,0.0
0.925,0.0,0.0
0.926,0.0,0.0
0.927,0.0,0.0
0.928,0.0,0.0
0.929,0.0,0.0
0.93,0.0,0.0
0.931,0.0,0.0
0.932,0.0,0.0
0.933,0.0,0.0
0.934,0.0,0.0
0.935,0.0,0.0
0.936,0.0,0.0
0.937,0.0,0.0
0.9380000000000001,0.0,0.0
0.9390000000000001,0.0,0.0
0.9400000000000001,0.0,0.0
0.9410000000000001,0.0,0.0
0.9420000000000001,0.0,0.0
0.9430000000000001,0.0,0.0
0.9440000000000001,0.0,0.0
0.9450000000000001,0.0,0.0
0.9460000000000001,0.0,0.0
0.9470000000000001,0.0,0.0
0.9480000000000001,0.0,0.0
0.9490000000000001,0.0,0.0
0.9500000000000001,0.0,0.0
0.9510000000000001,0.0,0.0
0.9520000000000001,0.0,0.0
0.9530000000000001,0.0,0.0
0.9540000000000001,0.0,0.0
0.9550000000000001,0.0,0.0
0.9560000000000001,0.0,0.0
0.9570000000000001,0.0,0.0
0.9580000000000001,0.0,0.0
0.9590000000000001,0.0,0.0
0.96,0.0,0.0
0.961,0.0,0.0
0.962,0.0,0.0
0.963,0.0,0.0
0.964,0.0,0.0
0.965,0.0,0.0
0.966,0.0,0.0
0.967,0.0,0.0
0.968,0.0,0.0
0.969,0.0,0.0
0.97,0.0,0.0
0.971,0.0,0.0
0.972,0.0,0.0
0.973,0.0,0.0
0.974,0.0,0.0
0.975,0.0,0.0
0.976,0.0,0.0
0.977,0.0,0.0
0.978,0.0,0.0
0.979,0.0,0.0
0.98,0.0,0.0
0.981,0.0,0.0
0.982,0.0,0.0
0.983,0.0,0.0
0.984,0.0,0.0
0.985,0.0,0.0
0.986,0.0,0.0
0.987,0.0,0.0
0.988,0.0,0.0
0.989,0.0,0.0
0.99,0.0,0.0
0.991,0.0,0.0
0.992,0.0,0.0
0.993,0.0,0.0
0.994,0.0,0.0
0.995,0.0,0.0
0.996,0.0,0.0
0.997,0.0,0.0
0.998,0.0,0.0
0.999,0.0,0.0
